Location	Date	Ring	Species	Age	Sex confirmed	Sex suspected	Tar (mm)	Wing (mm)	Weight (g)	N/R	Pit	Pit_code	Observer ID	Adult/Nestling	Box_Number
Mill	06/09/2018	C3T0616	GRETI	3J		F	22.0	74	17.6	N	0110178A76	1	GAN	J	
Mill	21/09/2018	B4R7392	MARTI	2			19.0	62	11.0	R	01101790C3	3	GAN	A	
Mill	21/09/2018	B4R7396	BLUTI	3J		F	20.3	61	10.2	N	0110179F58	1	GAN	J	
Mill	21/09/2018	C3T0621	GRETI	3J		F	21.5	73	16.8	N	0110178C10	1	GAN	J	
Mill	21/09/2018	C3T0622	GRETI	3J		F	21.0	69	14.2	N	0110178C9F	1	GAN	J	
Mill	21/09/2018	C3T0623	GRETI	4	M		23.6	75	17.9	N	0110178774	1	GAN	A	
Mill	21/09/2018	C3T0624	GRETI	4	M		23.5	76	18.6	N	0110178A3B	1	GAN	A	
Mill	21/09/2018	C3T0238	GRETI	4	M		23.5	77	17.4	R	0110177A4B	3	GAN	A	
Mill	21/09/2018	C3T0573	GRETI	3	F		20.9	72	16.1	R	01101775E5	3	GAN	A	
Mill	05/10/2018	B4P6998	BLUTI	6	M		20.2	68	11.3	R	011017A432	3	GAN	A	
Mill	05/10/2018	B4R7058	MARTI	6		F	19.8	64	10.3	R	011017A354	3	GAN	A	
Mill	05/10/2018	B4R7073	MARTI	6			20.4	62		R	0110179C63	3	GAN	A	
Mill	05/10/2018	B4R7138	BLUTI	6	F		19.5	65	10.9	R	011017A3C8	3	GAN	A	
Mill	05/10/2018	B4R7336	BLUTI	5		F	17.4	61	9.5	R	01101786BF	1	GAN	A	
Mill	05/10/2018	B4R7398	BLUTI	6		M	20.0	65	10.5	N	01101791EB	1	GAN	A	
Mill	05/10/2018	B4R7403	BLUTI	5		F	19.6	62	11.0	N	0110179285	1	GAN	A	
Mill	05/10/2018	B4R7404	BLUTI	5		F	18.6	61	10.9	N	01101792C8	1	GAN	A	
Mill	05/10/2018	B4R7406	BLUTI	5	M		18.1	64	10.5	N	0110179BE0	1	GAN	A	
Mill	05/10/2018	B4R7409	BLUTI	5		F	19.6	63	11.1	N	011017A3C6	1	GAN	A	
Mill	05/10/2018	B4R7412	BLUTI	5	F		19.6	69	10.4	N	0110177961	1	GAN	A	
Mill	05/10/2018	B4R7401	BLUTI	6	F		18.2	62		N	0110179523	1	GAN	A	
Mill	05/10/2018	B4R7402	BLUTI	5		F	19.7	65	11.3	N	0110179BD6	1	GAN	A	
Mill	05/10/2018	B4R7407	BLUTI	5			20.1	63	10.9	N	0110179D17	1	GAN	A	
Mill	05/10/2018	B4R7408	BLUTI	5		F	19.8	63	10.3	N	011017949C	1	GAN	A	
Mill	05/10/2018	B4R7410	BLUTI	5	M		20.1	67	12.0	N	011017970B	1	GAN	A	
Mill	05/10/2018	C3T0632	GRETI	6	M		23.4	72	16.2	N	011017867F	1	GAN	A	
Mill	05/10/2018	C3T0633	GRETI	5	F		22.0	68	15.9	N	0110177303	1	GAN	A	
Mill	05/10/2018	C3T0124	NUTHA	6	M		23.4	87	22.2	R	011017F978	3	GAN	A	
Mill	05/10/2018	C3T0330	GRETI	6	F		22.8	74	17.4	R	01101769CF	3	GAN	A	
Mill	05/10/2018	C3T0363	GRETI	5	M		23.6	74	18.9	R	01101783C7	3	GAN	A	
Mill	05/10/2018	C3T0575	GRETI	5	F		22.4	72	16.5	R	0110177122	3	GAN	A	
Mill	05/10/2018	C3T0638	GRETI	5	F		21.7	72	16.9	N	0110178B1D	1	GAN	A	
Mill	18/10/2018	B4R7097	BLUTI	6	F		19.7	66	10.3	R	0110179A1D	3	GAN	A	
Mill	18/10/2018	B4R7277	BLUTI	5	F		19.1	67	10.9	R	01101797A2	3	GAN	J	
Mill	18/10/2018	B4R7291	BLUTI	6	F		19.7	62	10.0	R	0110179BD3	4	GAN	A	
Mill	18/10/2018	B4R7369	BLUTI	5	M		19.4	68	11.2	R	011017A7F5	3	JAK	J	
Mill	18/10/2018	B4R7398	BLUTI	5		F	18.5	67	10.5	R	01101791EB	3	JAK	J	
Mill	18/10/2018	B4R7403	BLUTI	5	M		20.0	68	11.3	R	0110179285	3	GAN	J	
Mill	18/10/2018	B4R7417	BLUTI	5		M	19.7	65	10.7	N	01101791A3	1	GAN	J	
Mill	18/10/2018	B4R7414	BLUTI	5		F	19.5	62	10.8	N	0110176A84	1	GAN	J	
Mill	18/10/2018	B4R7367	BLUTI	5	F		19.1	61	10.0	R	0110178F78	1	GAN	J	
Mill	18/10/2018	B4R7415	BLUTI	5	M		19.5	67	10.8	N	0110179081	1	GAN	J	
Mill	18/10/2018	B4R7416	BLUTI	5		M	19.0	66	10.6	N	01101791CE	1	GAN	J	
Mill	18/10/2018	B4R7420	BLUTI	6	F		19.6	63	11.2	N	011017917A	1	GAN	A	
Mill	18/10/2018	B4R7422	BLUTI	5	F		20.0	64	10.8	N	0110178915	1	GAN	J	
Mill	18/10/2018	B4R7423	BLUTI	5	M		18.1	65.5	9.8	N	0110179326	1	JAK	J	
Mill	18/10/2018	C3T0316	GRETI	5	M		22.4	78	17.8	R	0110178078	3	GAN	J	
Mill	18/10/2018	C3T0461	GRETI	5	M		24.2	74	18.6	R	01101780AC	3	GAN	J	
Mill	18/10/2018	C3T0491	GRETI	5	F		21.3	73	17.2	R	01101783F6	3	JAK	J	
Mill	18/10/2018	C3T0575	GRETI	5	F		22.2	74	16.0	R	0110177122	3	JAK	J	
Mill	18/10/2018	C3T0616	GRETI	5	F		22.0	75	17.1	R	0110178A76	3	JAK	J	
Mill	25/10/2018	B4R7385	MARTI	2			18.9	62	10.7	R	0110179E2D	3	GAN	A	
Mill	25/10/2018	B4R7391	BLUTI	6	M		20.2	66	11.0	R	01101792AD	0	GAN	A	
Mill	25/10/2018	B4R7404	BLUTI	5	F		17.9	63	10.5	R	01101792C8	3	GAN	A	
Mill	25/10/2018	B4R7406	BLUTI	5	F		17.8	64	10.7	R	0110179BE0	3	GAN	A	
Mill	25/10/2018	C3T0654	NUTHA	5	F		22.4	81	21.1	N	01101784B3	2	GAN	A	
Mill	25/10/2018	C3T0657	GRETI	5	M		22.9	75	18.2	N	0110178C1F	1	GAN	A	
Mill	25/10/2018	C3T0084	GRETI	6	M		23.7	76	18.2	R	0110176D9A	3	GAN	A	
Mill	25/10/2018	C3T0103	NUTHA	6	M		23.7	84	21.6	R	0110175E33	3	GAN	A	
Mill	25/10/2018	C3T0133	GRETI	6	M		23.6	78	19.3	N	01101783BB	3	GAN	A	
Mill	25/10/2018	C3T0239	GRETI	6	M		24.1	76	18.5	R	0110178A84	3	GAN	A	
Mill	25/10/2018	C3T0368	NUTHA	5	F		23.3	84	21.0	R	0110178C3A	3	GAN	A	
Mill	25/10/2018	C3T0653	GRETI	5	F		23.0	73	16.6	N	0110178D73	1	GAN	A	
Mill	31/10/2018	B4R7392	MARTI	2			19.3	63	11.1	R	01101790C3	3	GAN	A	
Mill	31/10/2018	B4R7404	BLUTI	5	F		19.0	65	10.7	R	01101792C8	3	LMA	A	
Mill	31/10/2018	B4R7428	BLUTI	5	M		21.2	66	11.6	N	0110179382	1	GAN	A	
Mill	31/10/2018	B4R7426	BLUTI	6	F		19.5	66	10.9	N	011017908C	1	LMA	A	
Mill	31/10/2018	C3T0660	GRETI	5	F		23.5	73		N	011017900B	1	LMA	A	
Mill	31/10/2018	B4R7427	BLUTI	5	F		19.8	64	11.4	N	011017A5BE	1	GAN	A	
Mill	31/10/2018	C3T0391	NUTHA	5	M		23.7	84	23.5	R	0110178BCF	1	GAN	A	
Mill	31/10/2018	C3T0395	GRETI	5	M		23.5	77		R	0110178F09	3	GAN	A	
Mill	31/10/2018	C3T0453	GRETI	5	M		23.1	79		R	011017797C	3	GAN	A	
Mill	31/10/2018	C3T0553	GRETI	5	M		23.4	76		R	0110177DA9	3	GAN	A	
Mill	31/10/2018	C3T0572	GRETI	5	F		22.0	72		R	01101775DD	3	LMA	A	
Mill	31/10/2018	C3T0663	GRETI	5	F		22.9	74		N	0110177D49	1	GAN	A	
Mill	31/10/2018	C3T0667	GRETI	5	F		22.5	73		N	0110176143	1	GAN	A	
Mill	07/11/2018	B4R7052	MARTI	2			19.0	66	11.5	R	011017959A	3	GAN	A	
Mill	07/11/2018	B4R7076	BLUTI	6	F		18.8	68	10.8	R	0110178F6D	3	DRF	A	
Mill	07/11/2018	B4R7270	BLUTI	6	M		20.0	66	11.9	R	01101791B6	3	GAN	A	
Mill	07/11/2018	B4R7336	BLUTI	5		F	17.9	60	9.4	R	01101786BF	3	GAN	A	
Mill	07/11/2018	B4R7382	MARTI	5		M	19.8	67	12.5	R	0110179420	3	DRF	A	
Mill	07/11/2018	B4R7383	MARTI	5			19.5	63	11.1	R	0110179644	3	GAN	A	
Mill	07/11/2018	B4R7409	BLUTI	5	M				11.1	R	011017A3C6	3	GAN	A	
Mill	07/11/2018	B4R7412	BLUTI	5	F		19.5	62	10.5	R	0110177961	3	GAN	A	
Mill	07/11/2018	C3T0670	GRETI	5	F		22.6	73	17.5	N	011017891F	1	GAN	A	
Mill	07/11/2018	C3T0671	GRETI	6	M		23.3	81	18.7	N	0110179305	1	DRF	A	
Mill	07/11/2018	B4R7430	BLUTI	5	M		19.0	65	10.5	N	0110179971	1	DRF	A	
Mill	07/11/2018	B4R7431	BLUTI	5	M		18.8	64	11.0	N	0110179639	1	GAN	A	
Mill	07/11/2018	B4R7432	BLUTI	5	M		20.1	67	11.6	N	01101795A8	1	GAN	A	
Mill	07/11/2018	C3T0674	GRETI	5	M		24.1	76	19.8	N	0110179248	1	GAN	A	
Mill	07/11/2018	C3T0068	NUTHA	2	F		22.9	86	21.3	R	0110178CF3	6	DRF	A	
Mill	07/11/2018	C3T0139	GRETI	6	F		22.5	74	17.0	R	011017779B	3	GAN	A	
Mill	07/11/2018	C3T0395	GRETI	5	M		22.7	78	18.3	R	0110178F09	3	DRF	A	
Mill	07/11/2018	C3T0415	GRETI	5	F		22.2	72	17.0	R	011017894D	1	GAN	A	
Mill	07/11/2018	C3T0444	GRETI	5	M		22.8	74	18.2	R	0110178AD5	3	GAN	A	
Mill	07/11/2018	C3T0466	GRETI	5	M		23.6	77	18.8	R	011017847E	3	DRF	A	
Mill	07/11/2018	C3T0595	GRETI	5	M		22.5	81	18.5	R	0110177D25	3	DRF	A	
Mill	07/11/2018	C3T0663	GRETI	5					17.6	R	011017894F	3	GAN	A	
Mill	07/11/2018	C3T0673	GRETI	6	M		22.9	77	18.7	N	0110179062	1	GAN	A	
Mill	13/12/2018	B1V6963	BLUTI	6	F		20.5	69	12.4	R	0110178EC4	1	GAN	A	
Mill	13/12/2018	B4R7052	MARTI				19.5	67	12.0	R	011017959A	3	LMA	A	
Mill	13/12/2018	B4R7092	BLUTI	5	F		19.2	65	11.7	R	011017947F	3	GAN	A	
Mill	13/12/2018	B4R7417	BLUTI		M		20.0	65	11.9	R	01101791A3	3	GAN	A	
Mill	13/12/2018	C3L9842	GRETI	6	M		23.5	77	18.9	R	01101785C4	3	LMA	A	
Mill	13/12/2018	C3L9851	GRETI	6	F		23.0	71		R	011017789A	3	GAN	A	
Mill	13/12/2018	C3T0445	GRETI	5	M		22.6	75	18.5	R	011017781F	3	GAN	A	
Mill	13/12/2018	C3T0572	GRETI	5	F		23.0	72	17.9	R	01101775DD	1	GAN	A	
Mill	13/12/2018	C3T0653	GRETI	5	F		23.0	74	18.1	R	0110178073	3	GAN	A	
Mill	13/12/2018	C3T0680	GRETI	5	F		23.7	72	18.2	N	0110178D68	1	GAN	A	
Mill	13/12/2018	C3T0681	GRETI	5	M		23.8	77	19.7	N	0110177D08	1	GAN	A	
Mill	13/12/2018	C3T0682	GRETI	5	M		22.3	75	19.0	N	0110176144	1	GAN	A	
Mill	13/12/2018	C3T0683	GRETI	5	F		22.6	70	16.9	N	01101783E9	1	GAN	A	
Mill	13/12/2018	C3T0684	GRETI	5	F		22.8	71	17.8	N	0110178347	1	GAN	A	
Mill	13/12/2018	C3T0685	GRETI	5	F		22.0	73	17.6	N	011017843E	1	LMA	A	
Mill	13/12/2018	C3T0686	GRETI	6	M		22.1	80	18.2	N	0110178FAC	1	GAN	A	
Guttingen	10/01/2019	C3T0689	GRETI	5	F		22.1	73	18.4	N	0110176D4A	1	GAN	A	
Guttingen	10/01/2019	C3T0690	GRETI	5	M		23.1	79	18.6	N	0110178F97	1	GAN	A	
Guttingen	10/01/2019	C3T0691	GRETI	5	F		22.6	70	17.5	N	0110176F73	1	GAN	A	
Guttingen	10/01/2019	C3T0692	GRETI	5	F		22.5	73	18.5	N	0110178D35	1	GAN	A	
Guttingen	10/01/2019	C3T0693	GRETI	5	F		23.1	73	15.9	N	0110176BE4	1	GAN	A	
Guttingen	10/01/2019	C3T0694	GRETI	5	F		22.5	75	17.0	N	0110178E02	1	GAN	A	
Guttingen	10/01/2019	C3T0695	GRETI	6	M		23.2	75	18.6	N	0110178ECA	1	GAN	A	
Guttingen	10/01/2019	C3T0696	GRETI	6	M		24.0	76	20.0	N	0110177F08	1	GAN	A	
Guttingen	10/01/2019	C3T0697	GRETI	5	F		22.0	72	17.2	N	0110176EA9	1	GAN	A	
Guttingen	10/01/2019	C3T0698	GRETI	5	M		22.5	73	17.3	N	0110177FDB	1	GAN	A	
Guttingen	10/01/2019	C3T0699	GRETI	6	M		23.4	75	18.3	N	0110176C9C	1	GAN	A	
Guttingen	10/01/2019	C3T0700	GRETI	5	M		23.0	75	18.1	N	011017651C	1	GAN	A	
Guttingen	10/01/2019	C3T0701	GRETI	5	F		23.7	73	18.5	N	0110176677	1	GAN	A	
Möggingen-Hors	12/01/2019	C3T0702	GRETI	6	F		24.0	76	19.2	N	011017875D	1	GAN	A	
Möggingen-Hors	12/01/2019	C3T0703	GRETI	6	M		23.0	73	19.2	N	0110178CF0	1	GAN	A	
Möggingen-Hors	12/01/2019	C3T0704	GRETI	6	M		24.0	79	20.0	N	0110178A26	1	GAN	A	
Möggingen-Hors	12/01/2019	C3T0705	GRETI	6	M		24.3	75	20.1	N	011017982C	1	GAN	A	
Möggingen-Hors	12/01/2019	C3T0706	GRETI	5	M		22.8	74	18.2	N	0110178E1E	1	GAN	A	
Möggingen-Hors	12/01/2019	C3T0460	GRETI	5	M		23.5	73	19.2	R	0110176CAF	3	GAN	A	
Möggingen-Hors	12/01/2019	C3T0707	GRETI	5	F		22.0	74	18.7	N	01101785FE	1	GAN	A	
Möggingen-Fir	14/01/2019	C3T0708	GRETI	6	M		23.7	75	18.8	N	0110175E32	1	GAN	A	
Möggingen-Fir	14/01/2019	C3T0709	GRETI	5	F		22.3	72	15.5	N	0110178889	1	GAN	A	
Möggingen-Fir	14/01/2019	C3T0710	GRETI	6	M		23.5	76	17.2	N	0110177CFC	1	GAN	A	
Horse Farm	14/01/2019	C3T0712	GRETI	5	F		21.9	71	17.0	N	01101789B0	1	GAN	A	
Horse Farm	14/01/2019	C3T0713	GRETI	5	F		23.0	72	18.1	N	01101786A4	1	GAN	A	
Horse Farm	14/01/2019	C3T0711	GRETI	5	M		22.0	77	18.3	N	0110177E68	1	LMA	A	
Guttingen	15/01/2019	C3T0714	GRETI	5	F		21.7	71	17.4	N	011017A7B8	1	GAN	A	
Stahringen	16/01/2019	C3T0715	GRETI	6	M		23.6	76	17.9	N	0110178E19	1	GAN	A	
Stahringen	16/01/2019	C3T0716	GRETI	6	F		21.7	73	16.2	N	011017853A	1	GAN	A	
Stahringen	16/01/2019	C3T0717	GRETI	5	M		24.5	76	18.8	N	0110176928	1	GAN	A	
Stahringen	16/01/2019	C3T0718	GRETI	5	F		22.6	78	18.2	N	0110178444	1	GAN	A	
Stahringen	16/01/2019	C3T0719	GRETI	6	M		22.5	79	18.0	N	0110178A20	1	LMA	A	
Stahringen	16/01/2019	C3T0720	GRETI	5	M		22.1	72	17.5	N	0110178FB0	1	GAN	A	
Stahringen	16/01/2019	C3T0721	GRETI	5	F		22.0	72	16.8	N	0110178E52	1	LMA	A	
Stahringen	16/01/2019	C3T0722	GRETI	5	M		23.3	76	18.4	N	0110177DB1	1	GAN	A	
Stahringen	16/01/2019	C3T0723	GRETI	5	M		23.7	72	16.9	N	0110178D93	1	GAN	A	
Stahringen	16/01/2019	C3T0724	GRETI	5	M		23.0	78	17.2	N	0110178862	1	LMA	A	
Liggeringen	18/01/2019	C3T0725	GRETI	5	F		22.7	72	16.9	N	01101788D1	1	GAN	A	
Liggeringen	18/01/2019	C3T0726	GRETI	5	F		23.2	73	16.8	N	01101770E2	1	GAN	A	
Liggeringen	18/01/2019	C3T0727	GRETI	6	M		24.0	71	17.1	N	011017828F	1	LMA	A	
Liggeringen	18/01/2019	C3T0728	GRETI	5	M		23.5	76	17.1	N	0110177E54	1	GAN	A	
Liggeringen	18/01/2019	C3T0729	GRETI	5	F		22.5	74	17.1	N	0110178CDC	1	LMA	A	
Liggeringen	18/01/2019	C3T0730	GRETI	5	F		21.0	73	15.6	N	0110177C64	1	GAN	A	
Möggingen-Fir	18/01/2019	C3T0731	GRETI	5	M		23.0	76	18.6	N	0110176A78	1	LMA	A	
Möggingen-Fir	18/01/2019	C3T0732	GRETI	6	M		22.8	73	18.1	N	011017A3BD	1	GAN	A	
Möggingen-Fir	18/01/2019	C3T0733	GRETI	5	F		22.8	72	17.0	N	0110176BD9	1	GAN	A	
Möggingen-Fir	18/01/2019	C3T0734	GRETI	6	M		23.0	77	16.7	N	011017A6DF	1	LMA	A	
Möggingen-Fir	18/01/2019	C3T0735	GRETI	5	F		22.6	72	16.6	N	01101767CC	1	GAN	A	
Möggingen-Fir	18/01/2019	C3T0736	GRETI	6	M		24.0	79	16.5	N	0110177C49	1	LMA	A	
Möggingen-Wood	21/01/2019	C3T0737	GRETI	6	M		23.2	77	19.0	N	0110177E70	1	GAN	A	
Möggingen-Wood	21/01/2019	C3T0738	GRETI	5	M		23.5	77	19.8	N	0110178C20	1	LMA	A	
Möggingen-Wood	21/01/2019	C3T0739	GRETI	5	F		21.9	73	18.6	N	0110178D15	1	GAN	A	
Möggingen-Wood	21/01/2019	C3T0740	GRETI	6	F		22.6	72	17.8	N	01101782D6	1	GAN	A	
Möggingen-Wood	21/01/2019	C3T0511	GRETI	5	F		23.5	76		R	0110178A1E	3	LMA	A	
Mill	28/01/2019	C3T0741	GRETI	5	F		21.8	75	17.8	N	0110178EF4	1	DRF	A	
Mill	28/01/2019	C3T0742	GRETI	5	M		23.5	76	18.7	N	0110178E23	1	DRF	A	
Mill	28/01/2019	C3T0743	GRETI	5	F		22.9	75	17.9	N	01101772FC	1	DRF	A	
Möggingen-Hors	05/02/2019	C3T0744	GRETI	5	M		22.1	76	17.5	N	0110178DAA	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0745	GRETI	5	F		22.4	73	16.8	N	0110178E5D	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0746	GRETI	5	F		22.2	72	17.2	N	0110178D99	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0747	GRETI	6	F		23.7	71	16.8	N	01101785AB	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0748	GRETI	6	M		23.1	75	18.5	N	01101778FE	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0749	GRETI	6	M		23	75	18.6	N	0110178DB6	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0750	GRETI	5	F		22.1	70	15.4	N	0110178E4F	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0409	GRETI	5	F		21.2	71	15.7	N	0110178D00	1	GAN	A	
Möggingen-Hors	05/02/2019	C3T0751	GRETI	5	F		22	73	16.4	N	01101785BD	1	GAN	A	
Stahringen	12/02/2019	C3T0752	GRETI	5	F		21.4	73	16	N	0110176C8B	1	GAN	A	
Stahringen	12/02/2019	C3T0753	GRETI	5	F		21.5	70	16.5	N	01101785CF	1	GAN	A	
Stahringen	12/02/2019	C3T0754	GRETI	5	M		23	73	16.8	N	01101788FA	1	GAN	A	
Stahringen	12/02/2019	C3T0755	GRETI	6	M		24	77	17.4	N	0110179858	1	GAN	A	
Stahringen	12/02/2019	C3T0756	GRETI	5	F		23.9	74	17.3	N	0110176CA4	1	GAN	A	
Stahringen	12/02/2019	C3T0757	GRETI	5	M		22.5	77	17.3	N	0110177E5E	1	GAN	A	
Stahringen	12/02/2019	C3T0758	GRETI	5	F		21.7	71	15.6	N	0110178849	1	GAN	A	
Stahringen	12/02/2019	C3T0759	GRETI	6	F		22.5	74	17.4	N	0110178A1D	1	GAN	A	
Möggingen-Fir	12/02/2019	C3T0760	GRETI	6	M		22	77	17.4	N	011017907B	1	GAN	A	
Möggingen-Fir	12/02/2019	C3T0761	GRETI	5	M		22.5	77	18.4	N	01101787CA	1	GAN	A	
Aviaries	14/02/2019	B4R7219	BLUTI	6	M		19.9	68	11.4	N	011017925D	3	GAN	A	
Aviaries	14/02/2019	B4R7383	MARTI				19.6	63	11.1	N	0110179644	3	GAN	A	
Aviaries	14/02/2019	B4R7434	BLUTI	5	M		19.3	67		N	011017889D	1	GAN	A	
Aviaries	14/02/2019	C3T0103	NUTHA	6	M		23	86	21.6	N	0110175E33	3	GAN	A	
Aviaries	14/02/2019	C3T0363	GRETI	6	M		23.5	77	18.9	N	01101783C7	3	GAN	A	
\	14/02/2019	C3T0680	GRETI	5	F		23.5	72	16.8	N	0110178D68	3	GAN	A	
Aviaries	14/02/2019	C3T0685	GRETI	5	F		22	74	16.7	N	011017843E	3	GAN	A	
Aviaries	14/02/2019	C3T0762	GRETI	5	M		22.9	77		N	01101783B7	1	GAN	A	
Liggeringen	19/02/2019	C3T0763	GRETI	6	M		22.9	77	17.3	N	0110179193	1	GAN	A	
Liggeringen	19/02/2019	C3T0764	GRETI	5	F		21.9	69	17	N	0110177013	1	GAN	A	
Liggeringen	19/02/2019	C3T0765	GRETI	5	F		23.1	70	16.1	N	0110178C00	1	GAN	A	
Liggeringen	19/02/2019	C3T0766	GRETI	5	F		20.7	70	14.6	N	011017904B	1	GAN	A	
Liggeringen	19/02/2019	C3T0767	GRETI	5	F		22.5	72	17.3	N	0110177818	1	GAN	A	
Liggeringen	19/02/2019	C3T0768	GRETI	5	F		22.8	72	17.1	N	0110176B32	1	GAN	A	
Liggeringen	19/02/2019	C3T0769	GRETI	6	M		22.1	75	18.6	N	01101783DA	1	GAN	A	
Liggeringen	19/02/2019	C3T0770	GRETI	5	F		22.5	72	16.7	N	0110178CB5	1	GAN	A	
Liggeringen	19/02/2019	C3T0771	GRETI	5	F		22.7	74	17.1	N	0110178342	1	GAN	A	
Liggeringen	19/02/2019	C3T0772	GRETI	5	F		22.7	73	16.5	N	0110178225	1	GAN	A	
Castle	21/02/2019	B4R7393	BLUTI				18.4	64		N	01101792B4	3	CMC	A	
Castle	21/02/2019	B4R7435	MARTI				20	62	10.9	N	01101790C4	1	GAN	A	
Castle	21/02/2019	B4R7437	BLUTI	5	M		11.7	65	10.4	N	01101790D5	1	GAN	A	
Castle	21/02/2019	B4R7439	BLUTI	6	M		20.5	63	12.5	N	0110178B4C	1	GAN	A	
Castle	21/02/2019	B4R7436	BLUTI	5	F		19.9	62	11.7	N	011017A0CC	1	CMC	A	
Castle	21/02/2019	C3T0773	GRETI	5	F		17.3	70	17.3	N	0110177819	1	GAN	A	
Castle	21/02/2019	C3T0774	NUTHA	5	F		20.9	84	20.9	N	0110178157	1	CMC	A	
Castle	21/02/2019	C3T0775	NUTHA	5	M		23.5	86	22	N	0110178D04	1	GAN	A	
Castle	21/02/2019	B4R7438	BLUTI	5	F		19	63	11.7	N	01101798F6	1	CMC	A	
Castle	21/02/2019	C3T0776	GRETI	6	F		22.7	73	19	N	0110177CD7	1	GAN	A	
Castle	21/02/2019	C3T0777	GRETI	5	F		22.7	73	17.7	N	0110177AF3	1	GAN	A	
Castle	21/02/2019	C3T0137	GRETI	6	M		23.3	76	19.5	N	0110177B56	1	GAN	A	
Castle	21/02/2019	C3T0167	GRETI	6	F		17.4	73	17.4	N	0110176FF8	1	GAN	A	
Castle	21/02/2019	C3T0167	GRETI	6	F					N	0110176FF8	3	GAN	A	
Castle	21/02/2019	C3T0343	GRETI	6	M		23.4	75	19.2	N	0110177DBB	3	GAN	A	
Castle	21/02/2019	C3T0429	GRETI	5	M		18.1	73	18.4	N	0110176F74	3	CMC	A	
Castle	21/02/2019	C3T0502	GRETI	5	M		23.2	74	18.4	N	0110177508	3	GAN	A	
Castle	21/02/2019	C3T0536	GRETI	5	M		10.4	76	18.1	N	0110178AF7	3	GAN	A	
Castle	21/02/2019	C3T0778	GRETI	6	M		22.6	76	18.6	N	0110178A77	1	GAN	A	
Castle	22/02/2019	B4R7114	BLUTI	6	M		19.7	64	9.3	R	011017A420	3	GAN	A	
Castle	22/02/2019	B4R7440	BLUTI	5	M		20.1	66	10.5	N	01101788B3	1	GAN	A	
Castle	22/02/2019	C3T0779	GRETI	6	M		23.5	74	17.6	N	0110178A55	1	GAN	A	
Castle	22/02/2019	C3T0780	NUTHA		M		23.2	86	23.4	N	0110177B82	1	GAN	A	
Castle	22/02/2019	B4R7441	BLUTI	5	F		19.6	65	11	N	0700EDA52F	1	GAN	A	
Castle	22/02/2019	C3T0781	GRETI	5	M		23.2	73	17.8	N	0110178B90	1	GAN	A	
Castle	22/02/2019	C3T0782	GRETI	6	M		22.7	77	18.7	N	01101786C0	1	GAN	A	
Castle	22/02/2019	C3T0432	GRETI	5	F		22.1	73	16.8	R	01101788DE	3	GAN	A	
Castle	22/02/2019	C3T0445	GRETI	5	M		22.5	77	17.3	R	011017781F	3	GAN	A	
Castle	22/02/2019	C3T0783	GRETI	5	M		22.6	73	17.5	N	0110176520	1	GAN	A	
Castle	22/02/2019	C3T0786	GRETI	6	F		22.9	76	17.4	N	0110179192	1	GAN	A	
Moggingen-Farm	25/02/2019	B1V6963	BLUTI	6	F		20.3	69	11.7	R	0110178EC4	3	GAN	A	
Moggingen-Farm	25/02/2019	C3T0489	GRETI	5	F		23.5	73	16.8	R	0110178614	3	CMC	A	
Moggingen-Farm	25/02/2019	C3T0682	GRETI	6	M		22.2	75	18.1	R	0110176144	3	GAN	A	
Moggingen-Farm	25/02/2019	C3T0785	GRETI	5	F		21.5	73	15.9	N	01101785F7	1	GAN	A	
Guttingen	26/02/2019	C3T0787	GRETI	5	F		22.1	74	16.8	N	0110177C6A	1	GAN	A	
Guttingen	26/02/2019	C3T0788	GRETI	6	M		22.9	76	17.4	N	011017A55C	1	GAN	A	
Guttingen	26/02/2019	C3T0786	GRETI	5	M		22.8	75	17.1	N	011017850B	1	GAN	A	
Aviaries + Mill	27/02/2019	B4R7094	BLUTI	6	F		21.2	64	11.1	R	0110178938	3	GAN	A	
Aviaries + Mill	27/02/2019	B4R7336	BLUTI	5	F		17.8	60	9.9	R	01101786BF	3	GAN	A	
Aviaries + Mill	27/02/2019	C3T0789	GRETI	5	F		22.1	72	15.7	N	0110178E4B	1	GAN	A	
Aviaries + Mill	27/02/2019	C3T0790	GRETI	6	M		23.3	78	19	N	0110178939	1	GAN	A	
Aviaries + Mill	27/02/2019	B4R7442	BLUTI	5	F		19.7	63	11.4	N	01101781F2	1	GAN	A	
Aviaries + Mill	27/02/2019	B4R7443	BLUTI	5	M		20.4	66	12.2	N	0110178EBE	1	GAN	A	
Aviaries + Mill	27/02/2019	B4R7444	BLUTI	6	F		18.1	64	10.8	N	01101792F5	1	GAN	A	
Aviaries + Mill	27/02/2019	B4R7445	BLUTI	5	F		19.6	64	11.5	N	0110177E43	1	GAN	A	
Aviaries + Mill	27/02/2019	C3T0238	GRETI	6	M		23.4	77	18.7	R	0110177A4B	3	GAN	A	
Aviaries + Mill	27/02/2019	C3T0341	GRETI	6	F		21	69	15.7	R	01101788AB	3	GAN	A	
